GaiaDR3_ID,TIC_ID,Prot,BPRP0,e_BPRP0,age_Myr,log_Prot,logA_Myr,log_C0,BPRP0_norm,log_C0_norm,logA_Myr_norm
146727391481452544,118555704,35.8,3.933959,0.0626834364984577,775.0,1.5538830266438743,2.88930170250631,-1.202847202193778,1.650103465849504,1.3995400356621726,1.160093308574178
146758796282263040,118597308,0.517,3.662040283191515,0.054340068503059,2.49,-0.2865094569060575,0.3961993470957364,-1.2648798184304253,1.372858848543064,1.166368319311071,-1.9919661220654812
146758968080949504,238407947,1.231,3.366711518795566,0.0167602618012867,1.57,0.0902580529313163,0.1958996524092337,-1.775719201817547,1.0717456658039506,-0.7538037293690931,-2.2452074461614027
146989143968434688,59840611,16.1945,1.964818,0.014188268192918,775.0,1.2093675438501728,2.88930170250631,-1.8480706108962088,-0.3576058576389809,-1.025762309528505,1.160093308574178
147232651433766528,125915722,1.83,2.5290155,0.0143266731257487,775.0,0.2624510897304294,2.88930170250631,-1.843854647765514,0.21764222314289,-1.009915108186764,1.160093308574178
147258180719392512,59745167,0.66,3.9253502,0.0428316697895721,775.0,-0.1804560644581313,2.88930170250631,-1.368234994334195,1.6413260507105942,0.777871021900381,1.160093308574178
147441558642852736,125977598,4.427,3.9341822064433103,0.0496711174593325,2.59,0.6461095219788479,0.4132997640812518,-1.3038960695001902,1.6503310440967176,1.0197118218192238,-1.9703458582563815
147469115153030528,59958693,1.04,2.7255583,0.0146072647068115,775.0,0.0170333392987803,2.88930170250631,-1.8354311005580952,0.4180345830726932,-0.9782522011666018,1.160093308574178
147786354323787008,268445300,0.711,4.226907404381861,0.1668488086904117,1.57,-0.1481303992702337,0.1958996524092337,-0.7776768898843907,1.9487896659634305,2.997694320893586,-2.2452074461614027
147790202612482560,268444803,7.133,2.348196434632484,0.1262534072858289,1.57,0.8532722240206833,0.1958996524092337,-0.8987568924531357,0.0332815687241178,2.5425719396764763,-2.2452074461614027
147796013704189440,268397434,6.948,2.907579552135384,0.0220235670368643,1.57,0.841859809775061,0.1958996524092337,-1.6571123393621368,0.6036209707337391,-0.3079775274845324,-2.2452074461614027
147799209159857280,268324578,1.728,4.2883029156744685,0.0408645154640061,1.57,0.2375437381428744,0.1958996524092337,-1.388653646202075,2.011387692434115,0.7011202351296543,-2.2452074461614027
147801339463632000,268397898,1.027,4.404683767578113,0.0199210375337924,1.57,0.0115704435972781,0.1958996524092337,-1.7006880462603822,2.130048022721525,-0.4717723661531903,-2.2452074461614027
147831571737487488,268397995,2.74,1.8017337452276936,0.0207597089536537,1.57,0.437750562820388,0.1958996524092337,-1.682778739489679,-0.5238843409068276,-0.4044538480617957,-2.2452074461614027
147877549363243520,268281788,6.598,3.047492,0.0155757821270518,775.0,0.8194123112093251,2.88930170250631,-1.8075501363262976,0.7462737955187015,-0.8734516514259435,1.160093308574178
147908438767993216,268397016,0.76,3.0954933,0.0168238872934065,775.0,-0.1191864077192086,2.88930170250631,-1.774073649737783,0.7952152667234387,-0.7476183348772674,1.160093308574178
148112913570653568,150173438,1.899,3.521820925885746,0.0304779196705209,2.59,0.2785249647370175,0.4132997640812518,-1.5160146799323997,1.2298931030751894,0.2223883577272939,-1.9703458582563815
148172179824515968,150130337,2.919,2.9918004609811555,0.1037392164256708,2.59,0.4652340949880144,0.4132997640812518,-0.9840570366903472,0.6894914614311186,2.221940919361121,-1.9703458582563815
148196510814073728,150122702,3.911,3.8386375899443186,0.3554153210854857,2.59,0.5922878159521306,0.4132997640812518,-0.4492638547539439,1.5529150554223885,4.232151864668779,-1.9703458582563815
148354733113981696,150005829,3.122,4.7095293340473745,0.1740959705443701,2.59,0.4944328987263987,0.4132997640812518,-0.7592112805230855,2.440864407137097,3.0671039007155767,-1.9703458582563815
148381984682184192,150095585,3.329,2.8452752076091548,0.0391081026351578,2.59,0.5223137951566674,0.4132997640812518,-1.4077332537249267,0.5400963102857825,0.6294027241925538,-1.9703458582563815
148384179410294272,150122709,6.682,2.803230013588747,0.3286157666572352,2.59,0.8249064713021125,0.4132997640812518,-0.4833116033843179,0.4972276035539361,4.104171255955633,-1.9703458582563815
148400156688543104,150058662,2.962,4.981088233185636,0.1851013864061987,2.59,0.4715850541851897,0.4132997640812518,-0.7325903283767184,2.717742159251423,3.1671682455626327,-1.9703458582563815
148400229703257856,150058659,3.443,4.337348914026239,0.0319949879190829,2.59,0.5369370227046736,0.4132997640812518,-1.494918049479157,2.0613943238386976,0.3016875688590891,-1.9703458582563815
148420639387738112,125882806,0.664,5.027377645392644,0.2300608640402165,2.59,-0.1778319206319825,0.4132997640812518,-0.6381572534606365,2.764938212996082,3.522128643726311,-1.9703458582563815
148450085683504896,150002985,4.525,3.284638090438926,0.0222756480228791,2.59,0.6556185835412222,0.4132997640812518,-1.6521696530075003,0.988064716942345,-0.2893986776694751,-1.9703458582563815
148450875956969344,125882890,5.957,3.1552706833921507,0.7151771576769892,2.59,0.7750276000988447,0.4132997640812518,-0.1455863650919763,0.8561634720424924,5.3736320371565345,-1.9703458582563815
148599305732728320,150129299,0.982,0.855383431940802,0.0151255171817391,2.49,-0.0078885122130503,0.3961993470957364,-1.8202897667359632,-1.4887702212334983,-0.9213380967915272,-1.9919661220654812
149005270337201792,16048383,8.38,0.8128853,0.0142189181758262,775.0,0.9232440186302764,2.88930170250631,-1.8471334449664332,-1.5321007372952693,-1.0222396370763556,1.160093308574178
149327461604162688,267953775,28.1,3.0560608,0.0148616937062104,775.0,1.4487063199050798,2.88930170250631,-1.8279316935804737,0.7550104272028257,-0.9500630048587024,1.160093308574178
149369139966814976,268217504,3.909,3.2997651283805296,0.0550712239523574,1.57,0.5920656704322471,0.1958996524092337,-1.2590752712607185,1.0034880386405485,1.1881867804418764,-2.2452074461614027
149943428633879296,58171547,16.967,1.7804871968889802,0.0389790380463305,97.0,1.2296050598413752,1.9867717342662448,-1.4091688829281332,-0.5455470319947607,0.6240063997157915,0.019013764987804545
149956519694104704,56652810,0.451,3.2000217,0.0158636771959598,775.0,-0.3458234581220394,2.88930170250631,-1.7995961360089907,0.9017909986031438,-0.8435537038886612,1.160093308574178
150073682105601408,56519506,5.817,2.823772905580386,0.04845942741671,2.49,0.7646990637983678,0.3961993470957364,-1.3146217216725609,0.5181728562214855,0.979395632083233,-1.9919661220654812
150908490604475520,268323666,2.65,3.767812239306243,0.0335665988844369,1.57,0.4232458739368078,0.1958996524092337,-1.4740926611514886,1.480702493287221,0.379967219704637,-2.2452074461614027
151037064744973696,268325459,1.464,3.1405395132568215,0.0527280223192207,2.49,0.165541076722373,0.3961993470957364,-1.27795851753553,0.8411437717637438,1.117207363301364,-1.9919661220654812
151102790629500288,268282672,1.157,3.837188066155671,0.2029616738493519,1.57,0.0633333589517495,0.1958996524092337,-0.6925859640926941,1.5514371407250225,3.3175389190492357,-2.2452074461614027
151312419393052032,268143470,18.02,2.1427555,0.014240608877253,775.0,1.255754786643044,2.88930170250631,-1.8464714414310464,-0.1761832079921389,-1.0197512606392285,1.160093308574178
151499478104075008,125843782,1.842,2.848246657361609,0.0167912258401704,2.49,0.2652896258608301,0.3961993470957364,-1.774917597120543,0.5431259599514389,-0.7507906121676124,-1.9919661220654812
154422804645274368,60009433,1.48,2.9176044,0.0149337931848161,775.0,0.1702617153949573,2.88930170250631,-1.82582986742554,0.6138421689741611,-0.9421625414936252,1.160093308574178
2080064515564300160,271164883,0.249,0.4282525152399923,0.0149850727338694,1004.0,-0.6038006529042637,3.0017337128090005,-1.8243411447542743,-1.9242670819511407,-0.9365666462777028,1.3022424576499316
2128072564788836096,270618239,10.45662,0.8058981294528812,0.0159226449075709,1004.0,1.0193913257771536,3.0017337128090005,-1.797984790030804,-1.5392247611474232,-0.8374968852315868,1.3022424576499316
2128108981810511616,270957544,15.96,2.0696188678412657,0.0458179956268506,1004.0,1.203032887014711,3.0017337128090005,-1.3389639135586369,-0.2507523212621578,0.8878968205520338,1.3022424576499316
2128119775068504576,270957522,1.528,0.3190711929490625,0.0147155752463843,1004.0,0.1841233542396711,3.0017337128090005,-1.8322227562318936,-2.035586869977646,-0.9661924945385296,1.3022424576499316
2128128910458794112,271165324,15.266,1.8846234111410691,0.042218326950283,1004.0,1.1837252580455784,3.0017337128090005,-1.3744989811339243,-0.439371167357991,0.7543255930291952,1.3022424576499316
2128132243353381632,271041471,12.42654,1.969372423868643,0.0294625266142364,1004.0,1.094350222118284,3.0017337128090005,-1.5307300121583864,-0.3529622291409743,0.1670755323142826,1.3022424576499316
2128132758749075456,271041303,0.906,0.2898161549521084,0.014677010417617,1004.0,-0.0428718023231869,3.0017337128090005,-1.8333623975095612,-2.0654149079624804,-0.970476242812576,1.3022424576499316
2128141417403122944,271040947,19.187,0.4189914914189362,0.0145573646205568,1004.0,1.2830070755537553,3.0017337128090005,-1.8369172400190803,-1.93370949560795,-0.983838386465204,1.3022424576499316
2128143478993406592,271165982,10.516667,2.0076880024099024,0.0574363884736806,1004.0,1.0218781226257672,3.0017337128090005,-1.2408128757863393,-0.3138961875156454,1.2568325083795595,1.3022424576499316
2128145162615294976,270957830,5.164,2.34890997106263,0.0607531667990889,1004.0,0.7129862335943826,3.0017337128090005,-1.2164310792518862,0.0340090807425326,1.3484801881094226,1.3022424576499316
2128152068923234432,270854290,14.148,1.8347664837413613,0.0414210495998302,1004.0,1.150695051142714,3.0017337128090005,-1.3827789003812665,-0.4902046109665908,0.723202562931833,1.3022424576499316
2128163029676990848,270698296,0.609,0.4358171198227311,0.0157727406580444,1004.0,-0.2153827073671246,3.0017337128090005,-1.8020928374732008,-1.9165543142269057,-0.8529384469632609,1.3022424576499316
230530071809812480,187172355,0.294,2.255730380442544,0.0186516030846818,68.0,-0.5316526695878427,1.8325089127062364,-1.7292838351201087,-0.0609955597818316,-0.5792598392495938,-0.17602258417774366
232162125023265152,354024469,4.892,1.853790523038448,0.0226922038109957,68.0,0.6894864483642479,1.8325089127062364,-1.6441233244554192,-0.4708079598038898,-0.2591536815265392,-0.17602258417774366
233593860965180928,409986314,1.362,2.8487192649132296,0.0256686905479342,68.0,0.1341771075767663,1.8325089127062364,-1.590596285684289,0.5436078241692573,-0.0579532121824311,-0.17602258417774366
241035596174886016,384984325,3.232,0.853393551966649,0.0185679631090388,68.0,0.5094713521025486,1.8325089127062364,-1.7312357354106478,-1.4907990757323537,-0.5865967527719083,-0.17602258417774366
241699529401329408,65281915,1.327,0.6573419506814884,0.0183967981996304,68.0,0.1228709228644355,1.8325089127062364,-1.7352577555355662,-1.6906906161477244,-0.6017149501432428,-0.17602258417774366
242053950101197184,347568056,1.971,2.6349688500533257,0.020581575177856,68.0,0.2946866242794432,1.8325089127062364,-1.686521390269781,0.3256708146743758,-0.4185219360942275,-0.17602258417774366
243086494599578240,385153936,1.002,2.5607858950325455,0.0197044500227754,68.0,0.0008677215312269,1.8325089127062364,-1.7054356823617949,0.2500348848759778,-0.4896180500133344,-0.17602258417774366
243105942211695232,456168176,1.975,2.6197844080682895,0.0237539889392298,68.0,0.295567099962479,1.8325089127062364,-1.6242634500883069,0.3101889645959268,-0.1845032593191152,-0.17602258417774366
243171706750419200,642979784,1.016,2.8679480974342013,0.0310653771723441,68.0,0.0068937079479004,1.8325089127062364,-1.5077233691433054,0.5632132797116252,0.2535542069979132,-0.17602258417774366
243800008926727936,347817973,2.99,2.7238667750521968,0.0242895047934013,68.0,0.4756711883244297,1.8325089127062364,-1.614581339360598,0.4163099272920164,-0.1481095923541616,-0.17602258417774366
244664259425318784,65688611,0.712,1.8928851756972391,0.0206410143103199,68.0,-0.1475200063631436,1.8325089127062364,-1.6852689650607535,-0.4309475848273904,-0.4138142491819702,-0.17602258417774366
244858082709373312,431866638,5.636,1.0072600440949817,0.0195653903771276,68.0,0.7509709844373188,1.8325089127062364,-1.7085114824455905,-1.3339188976148284,-0.5011795418252465,-0.17602258417774366
244961093205959424,431988853,1.857,2.414075205156879,0.0229301189370119,68.0,0.2688119037397804,1.8325089127062364,-1.6395936926074357,0.1004506651990713,-0.2421274444192131,-0.17602258417774366
245073999307152384,347813262,0.304,2.543961412753647,0.0250289270156611,68.0,-0.5171264163912462,1.8325089127062364,-1.601557768097165,0.2328808720682555,-0.0991558540025381,-0.17602258417774366
245261878355732096,431897325,1.457,2.8788193464170893,0.0218280137674204,68.0,0.1634595517699901,1.8325089127062364,-1.6609857809694843,0.5742974569954807,-0.3225372394967662,-0.17602258417774366
245357913824994560,347638371,3.541,1.094075197779668,0.0164049733027954,68.0,0.549125926758111,1.8325089127062364,-1.7850244720416075,-1.2454033502401962,-0.7887809068748387,-0.17602258417774366
245406807732412160,432024357,7.848,1.3810958647689326,0.0170540320556376,68.0,0.8947589943718921,1.8325089127062364,-1.76817292502966,-0.952760990374534,-0.7254383561599499,-0.17602258417774366
246596891631623168,449912507,1.487,0.6952343016449286,0.0196789015016517,68.0,0.1723109685219542,1.8325089127062364,-1.705999148033038,-1.652056091591993,-0.4917360367377293,-0.17602258417774366
247999421789789952,65280220,0.264,2.0159833749184486,0.0276447977170345,68.0,-0.5783960731301689,1.8325089127062364,-1.5583865835402968,-0.3054383387748908,0.063118443145165,-0.17602258417774366
248043574053255680,65351493,0.36,2.2408520951549433,0.022997607712976,68.0,-0.4436974992327127,1.8325089127062364,-1.6383173383776093,-0.076165256664603,-0.237329811746342,-0.17602258417774366
248045876155738240,431774533,0.931,3.028541235655853,0.0290074019397172,68.0,-0.0310503190186573,1.8325089127062364,-1.537491167225338,0.7269518544992536,0.1416613191612724,-0.17602258417774366
248238187611328768,65570080,5.973,2.3048547068644742,0.0170711674264646,68.0,0.776192514747072,1.8325089127062364,-1.7677367782680924,-0.0109090661445547,-0.723798942974671,-0.17602258417774366
248334085642021888,431862062,0.15,2.781628691519409,0.0238312551427228,68.0,-0.8239087409443188,1.8325089127062364,-1.6228530836626258,0.4752031900059535,-0.1792018940034002,-0.17602258417774366
248624665950977536,428387393,0.92,0.6970193374194357,0.0156930650649426,68.0,-0.0362121726544447,1.8325089127062364,-1.804292224622878,-1.650236093446996,-0.8612056281289625,-0.17602258417774366
248889442093277696,65206390,0.325,2.1281282823100898,0.0216857984517114,68.0,-0.4881166390211256,1.8325089127062364,-1.6638245828862823,-0.1910969197744481,-0.3332078891562196,-0.17602258417774366
249009220140976128,104195810,1.519,1.5174710619700154,0.023816063546048,68.0,0.1815577738627863,1.8325089127062364,-1.6231300195747522,-0.8137146981520906,-0.1802428564174863,-0.17602258417774366
249111302925370368,456168327,1.769,2.6011351563642147,0.0246034622442934,68.0,0.2477278329097231,1.8325089127062364,-1.6090037738807823,0.2911744417545688,-0.1271443228735407,-0.17602258417774366
249182461943340032,456137849,4.321,1.312564359088057,0.0249441779754823,68.0,0.6355842663112301,1.8325089127062364,-1.6030308034744232,-1.0226347794572856,-0.104692782927974,-0.17602258417774366
249205036290763136,410731154,0.251,2.709380338813557,0.0199524410435625,68.0,-0.6003262785189618,1.8325089127062364,-1.7000039637919333,0.4015397543585199,-0.4692009981701696,-0.17602258417774366
249208987660681216,410708244,0.361,1.269444571330785,0.0240556203702129,68.0,-0.4424927980943421,1.8325089127062364,-1.6187834385998667,-1.0665991273161337,-0.1639046813144613,-0.17602258417774366
249216168846376448,458780733,2.946,2.568269880704102,0.0199243578006265,68.0,0.4692327425066121,1.8325089127062364,-1.7006156678309186,0.2576654546572368,-0.4715003060072753,-0.17602258417774366
249267124338789248,354792404,0.807,0.7039568738227054,0.0156132796795078,68.0,-0.0931264652779295,1.8325089127062364,-1.8065058607361004,-1.6431626758913789,-0.8695263691070273,-0.17602258417774366
249277810217226752,354791968,3.541,2.4668935806249417,0.0182551684681731,68.0,0.549125926758111,1.8325089127062364,-1.738614154800786,0.1543035608925462,-0.6143311740736557,-0.17602258417774366
249293478258283904,354795507,3.605,2.4762738504263,0.0182263275001402,68.0,0.5569052690554478,1.8325089127062364,-1.7393008303630908,0.1638675561255055,-0.6169122891249399,-0.17602258417774366
249368141968881152,285749182,0.655,2.9302483015256886,0.0228060104228798,68.0,-0.1837587000082169,1.8325089127062364,-1.6419506815304783,0.6267337186287542,-0.2509870280696879,-0.17602258417774366
249584539600350720,428515106,2.413,2.4036944976706787,0.0196522354453169,68.0,0.3825573219087858,1.8325089127062364,-1.7065880414032146,0.0898666373389784,-0.4939496025391138,-0.17602258417774366
249764790788074624,285933491,0.29,1.911579593033808,0.0185566744276942,68.0,-0.5376020021010439,1.8325089127062364,-1.7314998517760762,-0.4118870117227656,-0.5875895283467515,-0.17602258417774366
249859692385393408,428465433,2.529,2.060079627679876,0.027111375178645,68.0,0.4029488293444047,1.8325089127062364,-1.5668484530078548,-0.2604784005073809,0.0313114882399834,-0.17602258417774366
250324854522686848,428694283,1.817,0.7107480341528206,0.0220484154011547,68.0,0.2593549273080343,1.8325089127062364,-1.6566226174099052,-1.6362385013847904,-0.3061367328338439,-0.17602258417774366
251087228398581120,428765245,0.907,0.616141854311504,0.0176160661573025,68.0,-0.0423927129399047,1.8325089127062364,-1.7540910673722403,-1.732697672834189,-0.6725066708854432,-0.17602258417774366
251179484294840960,428649249,3.592,2.3380221160153876,0.0197854038902621,68.0,0.5553363279952668,1.8325089127062364,-1.7036550798168684,0.0229079721418076,-0.4829250201731006,-0.17602258417774366
251365954596999296,428536755,2.821,0.7541327800230431,0.0264616101367154,68.0,0.4504030861553663,1.8325089127062364,-1.577383733383005,-1.5920040058454543,-0.0082891211868777,-0.17602258417774366
274848568032380032,267227572,0.496,1.6202570654034487,0.0210481952056208,68.0,-0.3045183235098025,1.8325089127062364,-1.6767851371605311,-0.7089154900621553,-0.3819247556746247,-0.17602258417774366
3064481263305408000,178370235,8.82,0.8830379016136027,0.0147458919408644,462.0,0.9454685851318196,2.6646419755561257,-1.8313289529677272,-1.4605741008956394,-0.962832816133369,0.8760533013592956
3064632239995609984,178404490,4.88,0.8149582645089968,0.0151277190823613,462.0,0.6884198220027106,2.6646419755561257,-1.820226548818828,-1.5299871709371602,-0.9211004696989292,0.8760533013592956
3241952369992171904,408077437,13.23,1.473258,0.0141799711926747,775.0,1.121559844187501,2.88930170250631,-1.8483246514431584,-0.8587937334965247,-1.026717211545357,1.160093308574178
3281064262038614912,397046970,13.25,1.5498571,0.0141547725011046,775.0,1.1222158782728269,2.88930170250631,-1.8490971063277648,-0.7806943352102531,-1.029620758778644,1.160093308574178
3288784006192725248,450082328,14.44,1.762042,0.014319285228793,775.0,1.1595671932336202,2.88930170250631,-1.8440786600266617,-0.5643535033279898,-1.0107571381797635,1.160093308574178
3294522907134516864,399697011,9.88,2.0410566,0.0143491687285529,775.0,0.9947569445876282,2.88930170250631,-1.8431732576100857,-0.2798740202389626,-1.0073538602226308,1.160093308574178
3295883999449691264,245949052,18.0,2.1516361,0.0142126141605404,775.0,1.255272505103306,2.88930170250631,-1.8473260338895297,-0.1671286692779623,-1.0229635512439816,1.160093308574178
3304337251002413952,389042741,12.96,1.6431818,0.0142308247744302,775.0,1.1126050015345743,2.88930170250631,-1.8467699288262065,-0.6855417431400226,-1.0208732319901244,1.160093308574178
3304478125929665152,389052456,0.898,3.7861528,0.0314128059668197,775.0,-0.0467236633326956,2.88930170250631,-1.5028932682663216,1.4994022789820305,0.2717098641338105,1.160093308574178
3306922958753764992,373027194,5.14,0.7133622,0.0143131773567677,775.0,0.7109631189952758,2.88930170250631,-1.8442639472787845,-1.6335731335190424,-1.011453606412389,1.160093308574178
3307489031146701696,245858485,16.29,2.342475,0.0145439547841964,775.0,1.2119210843085093,2.88930170250631,-1.8373174843011864,0.0274480719580822,-0.9853428473743224,1.160093308574178
3307992336891315968,245937103,11.3,1.2807331,0.0142263828255545,775.0,1.0530784434834195,2.88930170250631,-1.8469055088120152,-1.0550894973517733,-1.0213828577307715,1.160093308574178
3308269757418376576,245870883,13.36,2.729537,0.0145896403019383,775.0,1.1258064581395268,2.88930170250631,-1.8359554152216289,0.4220912113615583,-0.980223024862604,1.160093308574178
3308501926171656832,436639456,2.45,2.9861012,0.0143743716658883,775.0,0.3891660843645325,2.88930170250631,-1.8424111301514825,0.6836805726177425,-1.0044891323039682,1.160093308574178
3308851433430549632,436573134,0.474,3.2255697,0.0159526292075973,775.0,-0.324221658325915,2.88930170250631,-1.7971677291428516,0.9278393911745662,-0.8344256704229063,1.160093308574178
3309956850635519488,245873351,9.9035,1.0282259,0.0142126231100869,775.0,0.9957887059165076,2.88930170250631,-1.847325760418556,-1.3125423967063503,-1.0229625233057749,1.160093308574178
3309969804256882688,245908059,2.533,1.2515469952738605,0.0245557197067422,17.66,0.4036351897905479,1.2469906992415498,-1.6098473325530989,-1.0848472519132706,-0.130315139057023,-0.9163003359344346
3309970392669539584,245908032,3.096,2.4336581518919735,0.021944043808019,3.27,0.490800952010855,0.5145477526602861,-1.6586833383983357,0.1204171707674525,-0.3138826877676163,-1.8423368029758234
3309974344039455488,245905701,1.517,2.9184856,0.0144592211726307,775.0,0.1809855807867304,2.88930170250631,-1.8398550991257288,0.6147406284830829,-0.9948813779083128,1.160093308574178
3310131711641618816,245940571,1.282,3.4910488,0.020511015514348,775.0,0.1078880251827986,2.88930170250631,-1.6880128368837282,1.1985182629574056,-0.4241280702204008,1.160093308574178
3310702770492165120,435908932,18.763,2.0924911,0.0141762063377709,775.0,1.2733022785676564,2.88930170250631,-1.8484399741602449,-0.2274321051099959,-1.027150693115355,1.160093308574178
3310903740601986432,245787510,10.28,1.0889225,0.014165114402865,775.0,1.011993114659257,2.88930170250631,-1.84877991360155,-1.250656970663192,-1.0284284767684275,1.160093308574178
3311102820926310784,435920675,3.6475,2.862668,0.0155260501103462,775.0,0.5619953005654892,2.88930170250631,-1.808939016484355,0.5578297643373715,-0.878672252940231,1.160093308574178
3311120722349948672,435915922,1.395,3.1471786,0.0153762983795227,775.0,0.1445742076096163,2.88930170250631,-1.8131482020400649,0.84791289411391,-0.8944939783486993,1.160093308574178
3311148828615843328,435930763,10.01,1.0133181,0.0143255275502484,775.0,1.0004340774793186,2.88930170250631,-1.8438893757868813,-1.327742186387588,-1.0100456458432252,1.160093308574178
3311492803955469696,434234748,13.91,1.7070513,0.0142569171270265,775.0,1.1433271299920464,2.88930170250631,-1.845974374867568,-0.6204212715046508,-1.0178828586472048,1.160093308574178
3311514210073309056,434230605,9.698,0.8634658,0.0143960557889314,775.0,0.9866821797795056,2.88930170250631,-1.8417564789975849,-1.4805295489259709,-1.0020283924154036,1.160093308574178
3311804515502788352,434226736,1.89,2.9613495,0.0157267353070794,775.0,0.2764618041732441,2.88930170250631,-1.8033614226579555,0.6584440766724599,-0.8577068769088624,1.160093308574178
3311906770084019712,435880145,2.38,2.5939026,0.0145921961799497,775.0,0.3765769570565119,2.88930170250631,-1.8358793402480544,0.2838002258680019,-0.9799370699370202,1.160093308574178
3311934086075988864,435882484,3.67,2.8814716,0.0146681022458349,775.0,0.5646660642520893,2.88930170250631,-1.833626071397068,0.5770016585974307,-0.9714673551763104,1.160093308574178
3312281669189449472,435903398,12.64,1.1461821,0.0141918595983625,775.0,1.1017470739463662,2.88930170250631,-1.8479606940144653,-1.1922758629724672,-1.0253491477190086,1.160093308574178
3312440445540818304,245823190,1.071,3.5432816,0.0226536790110898,775.0,0.0297894708318556,2.88930170250631,-1.6448612574715915,1.2517741138852512,-0.2619274660027031,1.160093308574178
