TIC_ID,GaiaDR3_ID,Tmag,parallax,parallax_error,G0,G0_err,BP0,BP0_err,RP0,RP0_err,BPRP0,BPRP0_err
258349590,2104466153215402624,12.8016,1.337479831517251,0.009817472,13.193989722967787,0.014491833652116582,13.569944195708139,0.01667382051069648,12.655300316638817,0.01271318918980282,0.9146441790693228,0.02096762909340591
53458803,5608644895310998272,11.8656,2.5936423276546376,0.009590945,12.269840323178869,0.0103620430360705,12.610996923732863,0.01058669133817637,11.765795294489676,0.01020733984914212,0.8452009792431854,0.014706047065262073
52172862,5583831735369515008,4.1888,7.998923844937773,0.053483315,4.873813761176288,0.010023517939518813,5.506742167805629,0.010030365973107615,4.1077426727919315,0.01052506703622208,1.3989995950136973,0.014539094802340473
1042868,741184091114529792,5.8706,30.024644229036667,0.020527922,6.3150477,0.010002455069811279,6.6275616,0.01003212120403887,5.8221483,0.010064944069754982,0.80541325,0.014210790089921894
73943566,6239410080231903488,14.2731,8.926341536286223,0.046475794,15.432779060812102,0.013619714271134219,16.838059126658713,0.016348879154301117,14.279664243115752,0.012433739104625316,2.5583954835429634,0.020539808122858168
422685031,6239581123010344960,11.4565,4.612686798223166,0.014635776,11.799639326847348,0.013646894663997652,12.175749232574198,0.0154875953018418,11.254535847291619,0.012180655759116412,0.9212130852825786,0.01970365405085382
159102744,2102247132595492608,15.0669,1.5868602788626904,0.027087986,15.706390229437384,0.011291868003053429,16.3127793636201,0.012599596526645529,14.974853793585067,0.010877344075730233,1.3379256700350304,0.016645313057316816
377781254,2132114850564827008,13.2865,1.3566067206509722,0.01185772,13.694856170270175,0.010372028148103849,14.026321714335507,0.0106397756443962,13.199328452837939,0.01024598155001746,0.8269924614975698,0.014771085392969088
122302031,2100993929859129600,14.4747,0.5942069001480351,0.020216554,14.710058812829256,0.028626406534600763,15.004804416292668,0.035538233025470774,14.244831809577228,0.022404903995853504,0.7599723067154407,0.042011257177524144
258203303,2104344141784539264,11.6676,1.8403030507740916,0.00945357,12.059012733277383,0.010064075359630891,12.362377163173559,0.010121365776540537,11.591914475158909,0.010043588798087809,0.7704630880146502,0.01425888218366366
139036121,2052144621107902208,14.0876,1.1032245055068912,0.042661343,14.464183965253415,0.025572583509444802,14.813390469181144,0.03153478659451488,13.910903693959774,0.020229411068110433,0.9024870252213697,0.03746560873286572
13105061,2207199228316679808,9.0232,2.134484876288836,0.011839693,9.175607116642652,0.012788907755373863,9.836357121515764,0.01450132940133834,8.457090647278228,0.011717431579144049,1.3792662742375352,0.018643678746911564
38828538,4675576135153914368,4.9095,22.724105526677146,0.03393652,5.5130205,0.010006621733012457,6.021782,0.010027518546277226,4.843847,0.010111616716477072,1.1779351,0.0142406432725798
14111411,65331198513957376,12.4067,7.48920361781846,0.013730838,13.077477354069414,0.013972178762048268,13.857543846993096,0.01597638640365891,12.224089520338257,0.012385597309689966,1.6334541266548395,0.020215042499010894
63009789,2126163675162475136,13.3971,1.4488512767915906,0.011883976,13.752682002724436,0.010980050757522095,14.057215581406696,0.01154988832869357,13.284933313820902,0.010572850746845632,0.7722817675857938,0.015658387315441082
123416041,2105230794833800704,13.0197,1.1549052689430208,0.011057701,13.379602082836238,0.010336494804522868,13.6856505690772,0.010560289337935983,12.907518917351767,0.010199427814407507,0.7781320017254327,0.014681554367376564
121944984,2102232083029221504,12.371,1.6204779455912772,0.01076717,12.749312724563998,0.010320708426337888,13.051496083666827,0.010528696041559458,12.283909194889981,0.010184773147097828,0.7675865887768458,0.014648653330371185
233087860,2158781336134901760,9.9469,17.093602820555958,0.010087304,10.62289,0.010002005406448038,11.226947,0.01002808020493596,9.885227,0.010008155349952589,1.3417196,0.014167765035650934
287145649,5458258092906639232,12.7533,1.9139031726815776,0.016602052,13.034695802841496,0.011134307354212853,13.318961384597184,0.011795601898974306,12.578076059408923,0.010660401100669008,0.7408855251882609,0.015899068393658518
204650483,3476605537386300032,9.02765,4.624342221608221,0.01712172,9.576863811502662,0.010459237627458555,10.075722745406422,0.010739837551812766,8.921112798447487,0.010261194265410542,1.1546099469589342,0.014853828408589544
73717937,6127982342061605120,11.7528,2.528286195271903,0.012431757,12.140239316849014,0.011032510310065954,12.479131714173274,0.011637386349083284,11.640543817014029,0.010590496720938923,0.8385884971592432,0.01573490965446094
