dr3_id,Av_b,Av_err_b,AG_b,AG_err_b,ABP_b,ABP_err_b,ARP_b,ARP_err_b,Av_e,Av_err_e,AG_e,AG_err_e,ABP_e,ABP_err_e,ARP_e,ARP_err_e
3924009634910406912,0.0,0.021823998495936393,0.0,0.0,0.0,0.0,0.0,0.0,0.051504895706762525,0.0027782706758118477,0.040637362712635634,0.0022071308183404864,0.05160790549817605,0.0028070765815749626,0.030336383571283126,0.0016493191632436436
1193071962699902336,0.10911999756097794,0.027820247858762744,0.0860956780756116,0.021956955310021134,0.1093382375560999,0.02788635155539294,0.06427167856341601,0.016391938253393922,0.05476445284834197,0.0013291263115834835,0.04320915329734182,0.001083840282844105,0.05487398175403865,0.0013858601101670517,0.03225626272767342,0.0008129261332758548
625137162857354880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
96530596864007552,0.21823999512195588,0.013364414338022471,0.1721913561512232,0.010600833969231872,0.2186764751121998,0.013478001387041295,0.12854335712683201,0.00791989748210671,0.19892040844142525,0.006329263398101829,0.15694820226028453,0.00509187195559053,0.1993182492583081,0.006492986278849899,0.11716412057199947,0.003811904660045893
58200934326315136,,,,,,,,,0.12420744408053097,0.009945143301217452,0.09799967337953894,0.007871256037977418,0.12445585896869203,0.010002891650691032,0.07315818456343273,0.005878721373331142
2096350069476310016,0.05455999878048897,0.010911999247968197,0.0430478390378058,0.00861388824900056,0.05466911877804995,0.010940491472726393,0.032135839281708004,0.006430871752873704,0.019881699455570955,0.0006578795093329051,0.015686660870445485,0.000528500265017465,0.019921462854482097,0.000673726367679001,0.011710320979331291,0.00039556770681521415
1534760078795225728,,,,,,,,,0.020468521288958205,0.0021006780480423717,0.016149663296988023,0.0016605916782002823,0.02050945833153612,0.0021097503083991557,0.012055959039196382,0.0012400052812618786
353030751066772480,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438899345022759424,0.5183199934959412,0.014070294000208379,0.4089544748682976,0.01139994948136332,0.519356633482933,0.014557815186532149,0.3052904761691093,0.008542806394176521,0.48213950300029623,0.023693013840844056,0.38040806786723375,0.018848585340091123,0.48310378200629683,0.023979096155502033,0.28398016726717445,0.01408781489938849
438444868763388800,0.38192000162601475,0.06902969534695148,0.3013348812829256,0.054497895986684995,0.3826838416292668,0.06921940173781861,0.22495088095772267,0.04068718054581056,0.3392563308157289,0.004922323474231972,0.2676732450136101,0.004237994789313323,0.33993484347736036,0.005474114578406042,0.19982197885046432,0.00320111851473212
439327501725338752,,,,,,,,,0.5704121251977401,0.012358495216683528,0.450055166781017,0.010159398540156846,0.5715529494481356,0.013011036630589678,0.3359727417414689,0.007628367991678035
412783469966211456,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579929906250111232,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160951157908163968,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022099969137163904,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3770419611540574080,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3758629479636689536,,,,,,,,,0.0003842928265668359,9.703891186084492e-05,0.00030320704016123355,7.658780846450146e-05,0.0003850614122199696,9.727019405167249e-05,0.00022634847484786634,5.717658596133993e-05
4154598526336121600,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030262468592291072,0.3062472079396248,0.056581846445798875,0.24162904706436397,0.044669329456165995,0.306859702355504,0.05673552462868733,0.180379605476439,0.03334921339701197,0.19610008341325957,0.007448928720556866,0.1547229658130618,0.005958432416746765,0.19649228358008608,0.007589006132521485,0.11550294913040988,0.004456986595108122
3751877374435102720,0.1636799963414669,0.020414485104382037,0.1291435171134174,0.016127806844027405,0.16400735633414984,0.020487377572765805,0.096407517845124,0.012041943449252903,0.10990028926303808,0.006033111905663241,0.08671132822853704,0.004791737122377558,0.11012008984156416,0.006093931754007629,0.06473127037592942,0.0035805910302588633
2367734656180397952,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5124636303346779008,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141769093744241536,,,,,,,,,0.0005887163521725243,0.000141628943667735,0.0004644972018641217,0.00011178399959769375,0.0005898937848768693,0.00014197202439364382,0.0003467539314296168,8.345267920046737e-05
3961485079994112896,,,,,,,,,0.012585836490961339,0.0009413826993637394,0.009930224991368497,0.000745412003814164,0.012611008163943262,0.0009473708343316445,0.007413057693176228,0.00055675517397217
3098404220680931968,,,,,,,,,0.0006581326578018823,0.0001908881295726761,0.0005192666670056852,0.00015064667846002196,0.0006594489231174861,0.0001913253790485775,0.00038764013544530864,0.00011246392338719216
4792774797545800832,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179036008830848,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885863400349980288,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5201175987817179136,,,,,,,,,0.9348895962272213,0.6976136821538329,0.7376278914232777,0.5504370438634113,0.9367593754196758,0.6990395428693855,0.5506499721778333,0.41091147533270084
